SDSS ID,Name,RA [deg],DEC [deg],u [mag],g [mag],r [mag],i [mag],z [mag],(b/a)_r,Redshift,Confidence
1237662500540514420,WISEA J153645.17+410754.8,234.187465900718,41.1311679098423,19.66474,27.2195,20.64606,21.19294,20.97929,0.3499846,,0.480464
1237667429019418970,WISEA J091739.15+190024.2,139.413195255702,19.0068845116254,20.28632,19.1658,18.58037,18.24246,18.1389,0.3743002,,0.480254
1237657856610467960,WISEA J120749.96+522050.7,181.958149767004,52.3474454032957,19.0616,17.14,16.2571,15.84848,15.53868,0.4111748,0.06217229,0.48025
1237651736318116183,2MASX J15420335+0125296,235.513973555333,1.42484169886657,18.93939,16.94582,15.99653,15.50554,15.20821,0.5393345,0.08326852,0.480217
1237661948634398926,WISEA J105107.37+103235.3,162.78074315911,10.5431645075877,18.81585,17.38192,16.85308,16.5163,16.3928,0.3734724,0.07984766,0.480207
1237664852573421633,WISEA J145117.84+304018.2,222.82433215652,30.6717394652866,19.77305,17.99613,17.13105,16.65313,16.55655,0.4603104,,0.480099
1237659120936419406,WISEA J145927.91+484118.0,224.866261697746,48.6883674455938,28.06611,19.55287,18.40725,17.77466,18.03025,0.2743897,,0.480062
1237657627916370053,WISEA J114721.68+510602.0,176.840343986126,51.1005749048095,19.19403,18.16527,17.58998,17.31323,17.15314,0.432445,0.05680227,0.480058
1237664846122845002,WISEA J132712.47+372211.7,201.80192173905,37.3698756250138,24.53315,20.3049,19.12194,18.89112,18.29532,0.2234125,,0.480008
1237667541752676663,WISEA J095025.81+201706.7,147.607582770217,20.2852005258478,20.43603,19.39338,18.77602,18.38719,18.23096,0.1372997,,0.479999
1237674460418212168,WISEA J094331.23+055555.2,145.880159385171,5.93199299470452,20.64887,18.72111,17.80203,17.39748,17.07804,0.2415682,0.09103307,0.479904
1237651539799703721,MCG +09-27-003,243.673636521586,52.5665610026958,17.8232,16.06972,15.22875,14.7868,14.5002,0.5607759,0.06244332,0.479828
1237664820359397556,WISEA J115016.27+382906.2,177.567806763234,38.4850372989582,20.97201,19.32615,18.85503,18.3842,18.13782,0.233833,,0.479824
1237661381702713597,WISEA J102701.68+374311.2,156.756902523062,37.7198177773297,19.86536,18.7501,18.29834,18.09484,17.7988,0.1990341,,0.479714
1237661970116378816,WHL J130209.5+060933,195.539458011442,6.15918887903297,20.32949,19.60594,18.07657,17.48101,17.01058,0.3782134,0.277684,0.479494
1237650760250228822,LCRS B130309.9-031813,196.436312288198,-3.57079125529494,22.83896,25.1143,23.79237,24.36172,22.82681,0.05,,0.479466
1237663546367541285,WISEA J084144.54+562308.6,130.435730124075,56.3856977012275,20.05334,17.99138,17.23219,16.70035,16.60653,0.1615148,,0.479397
1237665180595519616,SDSS J142509.34+292558.5,216.288950024108,29.4329455619664,19.68697,18.80621,18.52025,18.07604,18.12129,0.3484564,,0.479234
1237651505953308960,WISEA J132714.25+011413.8,201.80942607578,1.23712203317381,19.50584,17.89344,17.10669,16.64098,16.32582,0.5252439,0.0809841,0.479178
1237661972257309156,WISEA J120129.50+075543.3,180.373247322131,7.92858203817995,23.73639,20.99698,20.35687,19.88551,21.17292,0.221231,,0.479061
1237659145632743622,WISEA J141739.91+563145.1,214.415908303503,56.5290377060128,20.08583,19.03538,18.64357,18.26775,17.95008,0.2979513,,0.479022
1237654879651562027,WISEA J123222.40+042138.0,188.093275553702,4.36036874676252,20.64626,19.96766,18.90746,18.7717,18.28278,0.1917315,,0.47889
1237667442972361166,WISEA J123258.30+272605.3,188.243019352237,27.4347865391807,21.52728,19.81635,18.81832,18.36153,17.95455,0.1886476,,0.478883
1237648721752621241,SHOC 267,145.775702465086,0.319784428734499,22.19813,21.46349,20.86901,20.57402,20.2289,0.9996884,,0.478882
1237667736133960062,WISEA J144124.58+192715.7,220.352503039154,19.4543612293839,21.0924,20.41827,19.00115,18.57218,18.28895,0.2021309,,0.478842
1237657629505749350,WISEA J075607.10+280829.1,119.02973589035,28.141453639656,19.89427,18.70869,17.99879,17.62382,17.35389,0.2305084,,0.478766
1237661950787518959,WISEA J114314.27+130552.1,175.809434461344,13.0978070860039,20.40114,19.32596,18.53711,18.12603,17.56468,0.2283047,,0.478741
1237667915953144030,WISEA J114010.31+195701.0,175.042929275458,19.9502352066759,20.37853,19.62394,18.86285,18.49753,18.11812,0.1643356,,0.478714
1237674368067895570,WISEA J080431.80+352712.8,121.132512530523,35.4535250294769,20.46815,19.00955,18.16085,17.70488,17.25662,0.2750071,,0.478651
1237661151916064918,WISEA J131325.12+494241.9,198.354779940845,49.7115285549088,19.26637,18.26538,17.60759,17.24938,17.02009,0.3038205,0.1307324,0.478318
1237662663212859616,ABELL 2061:KYDISC 00349,230.687364556175,30.8254768173625,20.49974,18.49282,17.71963,17.34818,17.02932,0.2664049,0.07949135,0.478311
1237667209985982653,2MASX J11120955+2740147,168.039869220779,27.6708532897308,17.71239,15.86933,15.02752,14.62625,14.3204,0.5727571,0.03447839,0.478251
1237663542613049661,WISEA J223557.34-002605.0,338.988955601195,-0.434693023180238,20.29335,18.89163,18.04871,17.69043,17.37113,0.3945984,,0.478217
1237668602607370387,WISEA J151827.95+562938.0,229.616469287849,56.4939744435146,18.85499,17.34392,16.72194,16.35801,16.1612,0.3886875,0.06862061,0.478208
1237678617937183569,WISEA J211948.68+010050.0,319.952817054703,1.01388293441318,20.99137,19.06311,18.07676,17.62492,17.25143,0.2250681,,0.47819
1237654606942240995,WISEA J113422.12+060225.5,173.592589954509,6.04076004915296,19.94685,20.57805,21.05376,19.9427,21.66006,0.1241441,,0.478188
1237665226235510882,WISEA J130038.05+312951.0,195.158527403379,31.4975638279955,20.18348,18.45377,17.92262,17.66914,17.5672,0.3495452,,0.478091
1237655472899818286,WISEA J170729.99+302315.7,256.875165212195,30.3876672648518,20.50482,19.86738,19.27653,19.16254,18.92297,0.3246019,,0.477894
1237661434321371361,WISEA J150017.82+394731.4,225.074253362107,39.7920951616366,21.34362,19.90104,18.94799,18.47853,17.99166,0.2306325,,0.477754
1237668584356774036,WISEA J105347.11+152157.1,163.446222517171,15.3658872052368,20.57576,18.67491,17.75191,17.35207,17.04536,0.3060589,,0.477609
1237651754539221194,WISEA J104710.95+024659.7,161.795684013863,2.78325235553602,21.21824,19.54902,18.32379,17.88666,17.84419,0.3000845,,0.477508
1237661386005086463,WISEA J160939.37+384712.1,242.414076984163,38.7867468109877,20.96099,18.54696,17.48095,17.02378,16.66763,0.3111533,0.09905725,0.477472
1237648721789059434,WISEA J151607.36+002007.1,229.030702891853,0.335312235988117,20.16779,18.07746,16.95468,16.49117,16.13286,0.417139,0.1205309,0.477437
1237668296596521671,WISEA J124931.72+184031.7,192.382352932046,18.6756646907167,20.82361,20.48033,19.78014,19.22366,19.03012,0.0736716,,0.477293
1237665430243639579,WISEA J140650.74+283328.8,211.711413348268,28.558028953364,20.40053,18.4891,17.42347,17.00413,16.61891,0.3256316,0.1181081,0.477258
1237674290221416763,WISEA J082154.56+352856.7,125.47766115542,35.482160834517,23.18262,24.67592,22.23405,24.36285,22.8274,0.5996959,,0.477093
1237665127991279710,MCG +05-23-015,143.529287947878,27.3577031956267,20.13716,17.92374,17.11062,16.6444,16.47187,0.899927,0.04260373,0.476982
1237674460954165355,WISEA J093522.91+050447.7,143.845518149833,5.07995643549813,21.41517,19.14858,18.28996,17.80905,17.50242,0.2068091,,0.476962
1237658203444347170,WISEA J134901.81+464613.9,207.25740669103,46.7705075901761,21.30427,19.71771,18.97819,18.60493,18.42768,0.3272783,,0.476818
1237651800696291621,WISEA J095135.90-001255.0,147.899642023661,-0.215242033267058,20.13829,18.3897,17.57271,17.14512,16.86087,0.3824799,0.08503481,0.476796
1237658192144498979,WISEA J075802.85+262147.9,119.511939434115,26.3632807115538,19.41354,17.93401,17.35954,16.97749,16.75165,0.2934243,,0.476777
1237651755091951627,WISEA J131152.72+031917.4,197.969307918495,3.32164929197707,20.84586,18.5764,17.68845,17.18524,17.06422,0.2611084,0.1045641,0.476738
1237654606939029580,WISEA J110435.81+054718.7,166.149209526318,5.78853211732298,19.95095,18.46774,17.93304,17.60157,17.53768,0.3349685,,0.476499
1237671141483479372,WISEA J115512.51+045624.2,178.802251487241,4.94008884692997,20.5506,19.46321,18.94327,18.70721,19.00391,0.1954682,,0.476475
1237663783142883564,WISEA J025546.39-005021.6,43.943795133174,-0.838184197479089,20.21164,21.96853,22.13035,21.49381,23.01654,0.4208245,,0.476364
1237665441531494436,WISEA J153347.89+203134.8,233.449557191384,20.5263337702337,21.45708,19.19986,18.28182,18.01703,17.56014,0.1885971,,0.476198
1237664294757794190,WISEA J131108.25+391558.3,197.784349376575,39.2661936519332,20.06933,18.34305,17.43788,17.01317,16.72808,0.4216477,,0.476068
1237667253458829713,WISEA J090052.83+194826.5,135.220151165609,19.8073315689273,22.77198,19.88613,18.68241,18.14135,17.64628,0.4136338,,0.47605
1237655374647263578,WISEA J163643.75+402837.9,249.182340154258,40.4772615596128,19.77075,18.16628,17.45253,17.32407,16.83122,0.5014245,0.1039808,0.475994
1237654605863649972,WISEA J104949.20+045350.0,162.455090935938,4.8971950491948,20.52053,20.15838,19.16844,18.69066,18.28639,0.1800621,,0.475979
1237667442972360821,WISEA J123253.67+272121.3,188.22368854989,27.3559310541686,19.70002,18.54969,17.84225,17.44743,17.21369,0.1725446,,0.475902
1237668350292394516,WISEA J154307.85+114557.9,235.782696918298,11.7660692167444,23.71743,19.37724,18.27863,17.79236,17.48889,0.3000014,,0.475863
1237663916805390659,WISEA J082024.46+571530.1,125.101857512441,57.2584356569982,20.69832,18.24554,17.25959,16.71967,16.37647,0.4346628,0.08054616,0.47579
1237668271903998146,WISEA J142239.13+171644.1,215.662972592498,17.2789321718578,19.89841,18.44278,17.41259,16.97347,16.64729,0.3617505,0.1238214,0.475747
1237667431175487671,WISEA J103804.97+255211.6,159.520721934699,25.8698866496763,19.19482,17.3568,16.49039,16.06862,15.76495,0.3828615,0.05344672,0.475571
1237665548353011932,WISEA J142120.99+233227.3,215.337478409093,23.5409590375109,19.33973,17.73249,16.88647,16.50345,16.22391,0.3556295,0.06900863,0.475445
1237659330319745537,WISEA J165824.04+312454.2,254.600146669947,31.4150950796054,21.53191,19.41623,18.42252,17.95692,17.59873,0.1715972,,0.475432
1237662637977437231,WISEA J144151.28+130828.6,220.463650808603,13.141231568321,20.92065,20.19307,19.26676,18.922,18.83325,0.0999883,,0.475379
1237651752395604108,WISEA J112231.68+011800.6,170.631978465945,1.30026375087337,18.85773,17.42941,16.85359,16.52531,16.30057,0.3704126,0.04958235,0.47536
1237670963782680741,WISEA J103319.77+164520.9,158.33233812453,16.7557654687063,20.47643,18.95682,17.81022,17.30779,16.87386,0.3011027,0.09867523,0.475252
1237673809192812979,SDSS J081219.78+202037.8,123.082684998098,20.3430355268901,24.97426,23.42533,23.04436,22.86303,21.49988,0.1060313,,0.475247
1237658298460668098,WISEA J103741.33+055753.5,159.422240593593,5.96486388827746,19.48747,17.58027,16.72838,16.32406,16.00295,0.3655209,0.06892014,0.475202
1237662196151287934,WISEA J150456.13+355706.0,226.233643247002,35.9515056828685,18.51564,17.75856,17.60728,17.39917,17.22957,0.4818115,0.04662932,0.475108
1237653614257242785,WISEA J090135.46+520554.3,135.39770186228,52.0984217063146,20.19717,19.31049,18.69831,18.38054,18.11353,0.1739183,,0.475037
1237661816565137706,WISEA J133517.76+113055.6,203.823970765231,11.5153422405769,20.27495,19.42021,19.06754,18.68017,18.23763,0.1673012,,0.474974
1237661069773112172,WISEA J081013.97+071535.4,122.55821839329,7.2597992665065,20.08384,19.19329,18.2094,17.70517,17.4882,0.2835181,,0.474972
1237671690692132898,2MASS J16254976+1634352,246.457997328471,16.5761506783618,16.84495,15.13872,14.2156,13.73788,13.33657,0.2544304,0.02918485,0.47497
1237651753488482534,WISEA J141734.35+015505.1,214.392694334867,1.91787741794332,21.56084,25.1655,24.82253,24.38636,22.7975,0.1013128,,0.474938
1237656528918675510,GALEXASC J171955.84+600858.4,259.982763040553,60.149237194087,16.59571,14.91189,14.07466,13.67602,13.45454,0.5782374,0.02183895,0.474773
1237667431175487674,WISEA J103801.32+255803.7,159.505626207211,25.9676350593332,20.04158,19.1155,18.71939,18.4799,18.44294,0.2565592,,0.47462
1237665329318527275,WISEA J125223.64+313422.3,193.098570576821,31.572801772459,24.51656,19.9996,19.16613,18.78629,18.1849,0.1786603,,0.474619
1237667211587944603,WISEA J094501.14+242545.5,146.254725016799,24.4292751939658,19.69109,18.18683,17.64192,17.12646,17.28079,0.1752045,0.06044628,0.474474
1237658493889937677,WISEA J115958.48+105915.8,179.993638129534,10.9877200800024,20.44198,18.88477,18.16147,17.83757,17.71983,0.3365276,,0.474437
1237661813882159235,WISEA J114855.07+131655.5,177.22938394721,13.2821108771115,18.93463,17.7402,17.13266,16.75533,16.53923,0.3675123,0.06723161,0.474386
1237667294266196075,WISEA J094318.18+225719.3,145.825745661815,22.9553064155232,19.76121,18.14258,17.36773,16.94208,16.60069,0.3824285,0.07059263,0.474318
1237662635836965216,WISEA J154431.69+083507.3,236.13206836224,8.58537842731049,19.28902,17.65257,16.98231,16.65631,16.39025,0.3179185,0.04125698,0.474266
1237651252021559594,WISEA J083027.07+501657.1,127.612796047159,50.282571793353,20.15437,18.62152,17.35592,16.84617,16.60138,0.4749363,0.1705223,0.474098
1237665329309155374,WISEA J111225.06+303500.0,168.104445461864,30.5833302077462,19.84817,18.01261,17.1188,16.72243,16.42684,0.5222008,,0.47408
1237667917028000045,WISEA J115050.25+210046.8,177.709395884678,21.0130579772023,20.08223,19.0421,18.723,18.57161,18.30412,0.6869694,,0.474041
1237667736135401785,WISEA J145512.97+184152.9,223.803888839681,18.6975160487241,23.55954,24.31599,22.21218,22.06918,21.50156,0.7562802,,0.473929
1237659330319745502,WISEA J165812.16+312325.6,254.550707907281,31.3904290515812,19.18853,18.2061,17.55434,17.17115,16.94051,0.4023575,0.130125,0.473891
1237648720140501328,WISEA J092909.48-005158.0,142.289507992834,-0.866198624830395,20.63771,19.40249,19.18994,18.90079,18.83583,0.2603732,,0.473878
1237658299532640509,WISEA J102051.58+064222.6,155.214920125741,6.7063329068855,20.0408,18.87009,18.36709,18.13648,18.02011,0.2638578,,0.473813
1237667782309052471,WISEA J140850.06+195508.7,212.208610957439,19.9191407994775,19.78477,18.1048,17.31446,16.89853,16.55325,0.3646017,0.1225562,0.473812
1237665443133325682,WISEA J141153.85+275826.2,212.974163201311,27.9741618901956,20.29456,19.13181,18.71191,18.52877,18.21461,0.3029394,,0.473806
1237667323797504196,WISEA J125727.51+273810.6,194.364626812105,27.6362551509885,18.99537,17.58955,16.90973,16.58106,16.41895,0.4949987,0.02682374,0.473695
1237664295830225282,WISEA J125603.18+401958.6,194.013567320318,40.3327751245852,20.65089,19.809,19.33595,19.38204,19.51676,0.2709695,,0.473624
1237657772324094186,WISEA J104914.13+563733.9,162.308884071843,56.6261072874231,18.9282,17.17684,16.34925,15.95006,15.63981,0.3732813,0.04604522,0.473556
1237664295832781031,WISEA J132549.72+393927.0,201.457225075516,39.657513983437,19.38728,17.51709,16.56227,16.12243,15.76324,0.4731736,0.08324514,0.473534
1237662640658317929,Galaxy not found,242.687625430219,27.5870406192707,19.61409,18.75237,18.24851,18.14718,18.00871,0.2516487,,0.473471
1237661972256260186,WISEA J115147.35+075847.6,177.947302021365,7.97989499319609,21.11794,19.18444,18.26839,17.75697,17.38035,0.3560704,,0.473352
1237654029787529549,WISEA J104808.62+021508.4,162.035920295589,2.25240139865249,19.66261,19.01292,18.60186,18.26752,18.3359,0.3172616,,0.473216
1237667448339169383,WISEA J120655.33+253724.5,181.730571826016,25.6235127107334,18.84506,17.4732,16.76085,16.39666,16.21609,0.6130206,0.0230299,0.473166
1237651252562231402,WISEA J090800.94+564716.9,137.004122458386,56.7880540352587,19.15563,17.6445,17.00884,16.63659,16.49066,0.352886,0.04564374,0.472849
1237666300558376976,GALEXASC J034627.47-000201.8,56.6151456235042,-0.0334885067914559,23.60314,21.69446,17.60615,20.20349,20.26648,0.4333922,0.03769922,0.472837
1237667142857196253,WISEA J075401.51+143648.8,118.506404716671,14.6136283921817,19.15398,18.08531,17.8348,17.57796,17.90744,0.3104532,,0.472664
1237662341088608493,WISEA J161918.34+250513.5,244.82649619436,25.08708403096,20.62801,18.71183,17.82113,17.30533,17.12105,0.3726047,0.06914233,0.472626
1237660027202568499,WISEA J021152.90+005225.3,32.9703955214587,0.87367283590743,21.73521,19.75145,19.51392,19.28014,18.14877,0.1257229,0.06945746,0.472597
1237665429701787823,WISEA J131420.41+295849.3,198.585251742463,29.9800171589551,20.60405,19.58926,19.10631,18.72008,19.44824,0.2500056,,0.472498
1237662303526322667,WISEA J170444.75+242421.2,256.186454188388,24.4058400974774,17.96757,17.03698,16.48917,16.22614,16.37808,0.4595594,0.06631324,0.472431
1237668335785083054,WISEA J154558.88+153110.5,236.495382987185,15.5195800089978,19.31942,17.95047,17.31352,16.97565,16.95862,0.2425225,0.1141852,0.472396
1237659131681243276,WISEA J160457.66+374843.9,241.240256421434,37.8121855967361,19.04045,16.98744,16.03958,15.61964,15.31756,0.4533009,0.08139428,0.472183
1237653665795342419,WISEA J095611.30+025116.0,149.04711584117,2.85449759235201,19.82351,18.03553,17.09953,16.64693,16.32254,0.3910217,0.1000747,0.472141
1237661950802722918,WISEA J140534.75+115848.2,211.394864088473,11.9800770817683,19.53927,18.5178,18.03995,17.72359,17.51305,0.3548495,,0.471812
1237655126083043536,WISEA J121837.28+053619.4,184.655326097334,5.60539811587675,19.28101,17.75873,17.03414,16.66658,16.38632,0.396513,0.07430918,0.47177
1237662638514569385,SDSS J144419.22+132652.2,221.080118917911,13.4478623454799,19.13335,18.4894,17.89297,17.84782,18.01956,0.363947,,0.471645
1237667911680786621,WISEA J143645.68+211507.4,219.190367967368,21.2526424108546,21.06702,25.11127,24.80148,24.36156,22.82532,0.05,,0.471618
1237662264862900550,WISEA J154501.18+071352.2,236.254915320502,7.23119360344027,18.58946,17.58272,17.26308,17.09602,16.97832,0.4531274,0.0265654,0.471486
1237651753460105230,WISEA J095741.43+014552.1,149.422637596137,1.76448486700717,18.66629,16.95533,16.16644,15.77876,15.5092,0.3892577,0.03124543,0.471317
1237662305662075824,WISEA J155104.45+280456.8,237.768630784164,28.0824382414419,20.65919,20.27103,19.30843,18.61306,18.67035,0.1163363,,0.471299
1237657855536529571,WISEA J120508.11+512726.7,181.283825801349,51.4573967982991,20.84242,18.49195,17.53176,17.0489,16.7399,0.2625445,,0.471283
1237663783125909923,WISEA J002037.56-003801.2,5.15649030428518,-0.633938837791563,19.90255,19.05255,18.69096,18.62188,18.52117,0.1791927,0.0578892,0.471231
1237665330923765879,WISEA J115452.68+325549.5,178.719502571809,32.9303796502976,18.69973,17.63702,17.03806,16.7571,16.52958,0.4211747,0.072001,0.471211
1237659162269975196,WISEA J151753.29+475335.5,229.471886202167,47.8932292492856,21.22942,19.88226,18.92651,18.58426,18.4975,0.1634961,,0.471166
1237665531715846486,WISEA J145358.38+215738.3,223.493280864233,21.9606637712474,20.36187,18.07513,17.04421,16.63148,16.28151,0.4759324,0.1184806,0.4711
1237665127465418861,WISEA J112712.59+333810.0,171.80247967252,33.636280259639,20.91529,19.87485,18.64266,18.1169,17.87637,0.12456,,0.471024
1237667255620534479,WISEA J111715.39+302007.6,169.314248135077,30.3359733681698,19.19269,18.40411,18.24998,18.24792,18.49728,0.4036488,,0.470979
1237665532262678861,WISEA J162449.92+142911.3,246.208048452015,14.4865770506368,24.63213,18.94471,18.08849,18.31617,17.80929,0.3216501,,0.470864
1237662306730049828,WISEA J145913.31+351732.4,224.805470963058,35.2923402173217,19.48124,18.01256,17.34448,16.95103,16.65142,0.4335002,0.07042187,0.470772
1237659131137491135,WISEA J145520.61+470230.3,223.836138768775,47.0417201829602,20.13571,18.7775,18.13341,17.74205,17.40892,0.1999894,,0.470765
1237667431177322681,WISEA J105557.72+264140.6,163.990458252657,26.6946590336882,20.01638,18.62912,17.78521,17.36309,17.00891,0.36568,,0.470745
1237668495247147212,WISEA J120405.85+171226.7,181.023204875516,17.2075827283787,19.76415,19.32309,18.86275,18.58547,18.03699,0.1999935,,0.470664
1237651735765385353,WISEA J131650.12+015303.0,199.208915624651,1.88420319077403,17.79492,16.69134,16.16854,15.80527,15.60762,0.588969,0.07245975,0.470509
1237660961325252743,WISEA J084115.22+291553.3,130.3134334031,29.2648157323373,20.11786,17.89111,16.91353,16.45096,16.13411,0.3557286,0.08011019,0.470458
1237665531710603490,WISEA J140333.67+250140.7,210.890291889013,25.0280519590586,20.6038,19.18912,18.48539,18.12908,17.9094,0.3256885,,0.470401
1237657856603848983,WISEA J103342.37+491913.8,158.426001962507,49.3201468095821,22.76962,22.83908,23.36188,22.70026,22.55453,0.3319161,,0.4704
1237667549276734053,WISEA J115308.28+234836.9,178.284520148544,23.8101845263582,20.00398,18.75299,18.10024,17.89264,17.7892,0.3881743,,0.470355
1237665026521628708,WISEA J132625.59+350230.0,201.606992548535,35.0418280612111,20.9335,20.43703,18.82004,18.42633,18.37271,0.1925457,,0.470339
1237664813911048235,WISEA J131302.29+085201.2,198.25953566068,8.8670106082306,24.59748,18.57865,18.05837,17.37392,17.52809,0.2923893,0.06419559,0.470262
1237662266463486453,WISEA J151139.19+043116.2,227.913357752029,4.5212419760971,19.79509,18.673,18.12837,17.83394,17.66134,0.3259772,,0.470202
1237660343933993015,WISEA J091445.67+370648.8,138.691340076164,37.1121174935042,20.27615,18.51352,17.50516,17.09966,16.7887,0.6191189,0.1232817,0.470115
1237668584892924052,WISEA J104646.92+153507.9,161.695562445177,15.5855097453714,20.78318,19.30835,18.37879,17.83179,17.46793,0.3049406,,0.470021
1237665531182186685,WISEA J152323.43+192406.5,230.847652317135,19.4018249085467,19.59252,17.58924,16.57597,16.12628,15.78589,0.4409409,0.1088825,0.469964
1237663479798956126,Galaxy not found,340.84029792015,0.423257167711061,23.41608,22.52353,22.79886,24.33956,22.28723,0.5574338,,0.469942
1237662635834540231,WISEA J152226.85+094102.5,230.611837851128,9.6841048145835,18.25219,17.25055,16.83401,16.55165,16.44699,0.3636463,0.04481419,0.469929
1237661817634029729,WISEA J125032.52+125021.5,192.635490439897,12.8392898226761,20.1619,18.55498,17.46142,16.98117,16.64999,0.4789953,0.1669958,0.469918
1237674290756583782,WISEA J080300.89+350932.9,120.753693217598,35.1591340661703,17.82649,15.65234,14.77145,14.32586,14.01917,0.6585235,0.03368505,0.469917
1237667141794201765,MSPM 02114,142.330194593513,24.5646930057455,19.67604,18.01898,17.47785,17.10186,17.01283,0.4661791,0.06939177,0.469884
1237674290218991983,WISEA J075557.33+340910.2,118.98891260379,34.1528508077763,19.59371,17.63963,16.74495,16.31728,16.00059,0.4809448,0.07296515,0.469846
1237668496317678035,WISEA J113338.91+173628.4,173.412212535042,17.6078477146506,20.12581,19.82354,18.93197,18.34382,18.1336,0.1395798,,0.469836
1237668590263468328,WISEA J125414.21+173003.9,193.559242866135,17.5010481614246,18.85883,17.70509,17.04081,16.71112,16.47405,0.4354468,0.1115571,0.469819
1237658312943599812,MCG +10-19-026,196.558221542507,60.2173288103571,17.26319,15.53387,14.88795,14.5279,14.36516,0.5382047,0.06044489,0.46974
1237665329857691742,WISEA J131725.36+312227.6,199.355620100772,31.3743798510598,19.13526,17.45076,16.57421,16.16284,15.81191,0.3825803,0.1140264,0.469676
1237667782314819813,CGCG 105-102,225.889115564564,17.0891534920884,17.00363,15.73806,15.19902,14.87154,14.64482,0.5369853,0.03653281,0.469587
1237665531714797743,WISEA J144342.36+224354.3,220.926514951601,22.7317544821174,19.93464,17.94321,17.01642,16.58478,16.22794,0.5437727,0.09720405,0.469554
1237663916268258034,WISEA J082030.99+563307.1,125.129089453058,56.5515299332622,22.97164,19.6631,19.31395,19.31404,24.01699,0.2717944,,0.469383
1237667539080904840,WISEA J095659.63+214429.4,149.248515853587,21.7415320008797,21.14968,19.24958,18.65539,18.27936,18.31632,0.2228219,,0.469366
1237668270826455229,WISEA J134608.22+175122.5,206.534286027071,17.8562343502257,20.02458,18.47623,17.71899,17.34682,17.00269,0.3301745,0.0666242,0.469346
1237662268074557787,WISEA J151623.50+054406.4,229.097953461203,5.73517076465137,19.59201,17.78493,16.97044,16.54684,16.30189,0.3627285,0.07946783,0.469123
1237667212129402886,WISEA J102858.58+273858.2,157.243930806302,27.6493904332735,18.79822,16.51382,15.43566,15.0842,14.75241,0.2530096,0.03753434,0.46911
1237660637072982159,WISEA J111330.09+472958.3,168.375389987497,47.4995351744447,21.54825,19.28551,18.266,17.88106,17.49922,0.289091,,0.469074
1237658802034901413,WISEA J113057.86+543440.0,172.741987946353,54.5774833212216,20.22134,19.97848,19.62789,19.9453,18.87602,0.3418194,,0.468906
1237668332564119735,WISEA J143417.85+150325.4,218.574389877899,15.0570216885042,20.54344,18.77286,17.95719,17.52924,17.23257,0.2497021,,0.46888
1237655124470726915,SDSS J120248.94+041228.9,180.703726199042,4.2082850522645,22.17072,25.11443,24.80214,24.36189,22.82649,0.4745304,,0.468821
1237661851457028243,WISEA J094954.84+385120.7,147.478574370067,38.8557249951446,19.98969,18.58994,17.9169,17.70561,17.7564,0.3165545,,0.468807
1237667912736243849,WISEA J113422.00+252517.8,173.591693689203,25.4215536808035,19.51009,18.39265,17.78132,17.41012,17.18944,0.1999823,0.07869298,0.468675
1237657769632858624,WISEA J092420.56+472637.1,141.085620061666,47.4436532077471,20.63667,19.90872,18.83529,18.39518,17.93882,0.1417078,,0.468644
1237662195603407113,WISEA J125930.55+424242.3,194.877285409036,42.7116788213835,20.50307,18.59736,17.86583,17.42728,17.09984,0.2000003,,0.468468
1237660764306407656,WISEA J093233.53+361747.0,143.139690960136,36.296370835671,19.50775,18.88205,18.12992,17.73751,17.3454,0.3248493,,0.468335
1237657118411981008,KUG 0845+409,132.111304406419,40.7560721798148,18.11493,17.06169,16.69011,16.40486,16.18247,0.3840395,0.04064223,0.468301
1237662619190690316,WISEA J162107.96+252724.1,245.283191526054,25.4566813272246,20.01275,18.73761,17.7315,17.23073,16.89431,0.3391143,0.1038602,0.468113
1237651735765385503,WISEA J131703.91+015425.5,199.266291608879,1.90701877238782,20.40253,19.38298,18.7754,18.26826,18.07365,0.2332627,,0.467969
1237671991879139503,WISEA J134515.98-000735.7,206.316623897198,-0.126448938226688,20.8,18.8812,18.05326,17.57379,17.35485,0.2549146,,0.467929
1237658611983581314,WISEA J115350.31+491016.2,178.459610881202,49.1711814221596,20.28898,18.58229,17.77857,17.39788,17.10371,0.1867555,0.05309971,0.46785
1237665026517500190,WISEA J124017.30+360045.5,190.072168266224,36.0126345672114,20.63071,19.05958,18.25986,17.88953,17.84866,0.2996472,,0.467838
1237662226220384534,WISEA J132435.20+394331.7,201.146507890369,39.725439335109,22.4088,23.16928,22.37128,22.69,22.73183,0.5399396,,0.467825
1237661387065524802,WISEA J133719.79+555210.0,204.332433372577,55.8694943197724,21.16082,20.06424,19.20463,18.84023,18.36712,0.1291822,,0.467816
1237668625156669588,WISEA J114840.56+180607.4,177.16893970689,18.1020817369362,19.66274,17.76235,16.82522,16.35751,16.00866,0.6043239,0.07417209,0.467796
1237662534360105167,WISEA J154817.38+092355.0,237.072409269072,9.39850118940697,18.36736,17.26089,16.74119,16.6189,16.62803,0.4149115,0.04042561,0.467772
1237665015776673939,WISEA J111206.64+332027.4,168.027628135033,33.3409573484694,20.757,19.06294,18.09632,17.61364,17.26602,0.2706382,,0.467515
1237671260669477285,WISEA J100407.23+141305.6,151.029785845576,14.217682977823,22.14319,22.13535,22.16981,22.33313,22.82766,0.9444879,,0.467152
